pair,signal,conf,entry,sl,tp,outcome,pnl_r
SOLUSDT,SHORT,70,125.48,126.3686,122.8143,LOSS,-1.0
SOLUSDT,SHORT,70,124.7,125.7266,121.6203,WIN,3.0
SOLUSDT,SHORT,70,122.73,123.1891,121.3526,LOSS,-1.0
SOLUSDT,SHORT,70,122.09,123.0474,119.2177,LOSS,-1.0
SOLUSDT,SHORT,70,122.67,123.3497,120.6309,LOSS,-1.0
SOLUSDT,LONG,70,123.38,122.0871,127.2586,LOSS,-1.0
SOLUSDT,SHORT,70,123.3,123.6643,122.2071,LOSS,-1.0
SOLUSDT,SHORT,70,123.95,125.0626,120.6123,LOSS,-1.0
SOLUSDT,LONG,70,125.79,125.134,127.758,LOSS,-1.0
SOLUSDT,SHORT,70,124.45,125.4391,121.4826,LOSS,-1.0
SOLUSDT,LONG,70,134.34,133.1486,137.9143,LOSS,-1.0
SOLUSDT,LONG,70,134.99,133.6817,138.9149,WIN,3.0
SOLUSDT,LONG,70,138.92,138.2114,141.0457,LOSS,-1.0
SOLUSDT,SHORT,70,135.9,138.8789,126.9634,LOSS,-1.0
SOLUSDT,LONG,70,137.93,136.5969,141.9294,LOSS,-1.0
SOLUSDT,SHORT,70,136.16,137.2406,132.9183,LOSS,-1.0
SOLUSDT,LONG,70,140.06,137.2234,148.5697,LOSS,-1.0
SOLUSDT,LONG,100,141.96,140.2266,147.1603,WIN,3.0
SOLUSDT,SHORT,70,141.91,143.2569,137.8694,LOSS,-1.0
SOLUSDT,SHORT,70,142.76,143.2234,141.3697,LOSS,-1.0
SOLUSDT,SHORT,70,134.24,135.4909,130.4874,WIN,3.0
SOLUSDT,SHORT,70,127.42,128.4517,124.3249,LOSS,-1.0
SOLUSDT,SHORT,70,129.26,131.6189,122.1834,LOSS,-1.0
SOLUSDT,SHORT,70,127.9,128.4863,126.1411,LOSS,-1.0
SOLUSDT,SHORT,70,127.3,128.2589,124.4234,WIN,3.0
SOLUSDT,SHORT,70,123.64,125.8897,116.8909,LOSS,-1.0
SOLUSDT,LONG,70,127.25,126.1289,130.6134,LOSS,-1.0
SOLUSDT,SHORT,70,116.36,119.7223,106.2731,WIN,3.0
SOLUSDT,SHORT,70,102.56,104.84,95.72,WIN,3.0
SOLUSDT,LONG,70,88.43,86.0251,95.6446,LOSS,-1.0
SOLUSDT,LONG,70,87.51,86.3909,90.8674,LOSS,-1.0
SOLUSDT,SHORT,70,85.08,86.2834,81.4697,WIN,3.0
SOLUSDT,SHORT,70,80.78,82.1343,76.7171,LOSS,-1.0
SOLUSDT,LONG,70,84.96,84.0883,87.5751,LOSS,-1.0
SOLUSDT,SHORT,70,78.13,79.0803,75.2791,LOSS,-1.0
SOLUSDT,LONG,70,87.56,86.8006,89.8383,LOSS,-1.0
SOLUSDT,SHORT,70,83.64,85.5171,78.0086,LOSS,-1.0
SOLUSDT,LONG,70,90.84,90.1914,92.7857,LOSS,-1.0
SOLUSDT,LONG,70,84.96,83.8377,88.3269,WIN,3.0
SOLUSDT,LONG,70,87.29,85.2877,93.2969,LOSS,-1.0
SOLUSDT,LONG,70,86.74,84.2554,94.1937,LOSS,-1.0
SOLUSDT,SHORT,70,83.38,84.2391,80.8026,LOSS,-1.0
SOLUSDT,SHORT,70,81.92,83.0237,78.6089,LOSS,-1.0
SOLUSDT,LONG,70,83.41,82.5671,85.9386,LOSS,-1.0
SOLUSDT,LONG,70,83.03,81.6863,87.0611,LOSS,-1.0
SOLUSDT,LONG,70,80.36,79.9883,81.4751,WIN,3.0
SOLUSDT,SHORT,70,80.07,80.4486,78.9343,LOSS,-1.0
SOLUSDT,SHORT,70,82.36,82.6029,81.6314,LOSS,-1.0
SOLUSDT,LONG,70,86.02,85.346,88.042,LOSS,-1.0
SOLUSDT,LONG,70,85.2,83.9454,88.9637,LOSS,-1.0
SOLUSDT,LONG,70,87.67,87.0929,89.4014,WIN,3.0
SOLUSDT,SHORT,70,86.33,87.0991,84.0226,LOSS,-1.0
SOLUSDT,SHORT,70,85.42,85.8634,84.0897,LOSS,-1.0
SOLUSDT,LONG,70,87.65,86.6966,90.5103,LOSS,-1.0
SOLUSDT,SHORT,70,85.81,86.434,83.938,LOSS,-1.0
XRPUSDT,LONG,70,1.551,1.5022,1.6974,LOSS,-1.0
XRPUSDT,LONG,70,1.5539,1.5005,1.714,LOSS,-1.0
XRPUSDT,SHORT,70,1.4624,1.5155,1.303,LOSS,-1.0
XRPUSDT,SHORT,70,1.5729,1.591,1.5187,LOSS,-1.0
XRPUSDT,LONG,70,1.5678,1.545,1.6363,LOSS,-1.0
XRPUSDT,LONG,70,1.5479,1.4858,1.7343,LOSS,-1.0
XRPUSDT,SHORT,70,0.9521,0.9692,0.9007,WIN,3.0
XRPUSDT,LONG,70,0.9778,0.9336,1.1105,LOSS,-1.0
XRPUSDT,LONG,70,1.0276,1.0099,1.0807,LOSS,-1.0
XRPUSDT,LONG,100,1.0203,0.9846,1.1273,LOSS,-1.0
XRPUSDT,LONG,70,1.0139,0.9848,1.1011,LOSS,-1.0
XRPUSDT,SHORT,70,0.8293,0.8395,0.7987,LOSS,-1.0
XRPUSDT,SHORT,70,0.8377,0.8462,0.8121,WIN,3.0
XRPUSDT,SHORT,70,0.7544,0.7712,0.7041,LOSS,-1.0
XRPUSDT,SHORT,70,0.5602,0.6124,0.4036,LOSS,-1.0
XRPUSDT,SHORT,70,0.6102,0.6145,0.5974,LOSS,-1.0
XRPUSDT,LONG,70,0.6733,0.667,0.6921,LOSS,-1.0
XRPUSDT,SHORT,70,0.6624,0.671,0.6367,LOSS,-1.0
XRPUSDT,LONG,70,0.6677,0.6555,0.7042,LOSS,-1.0
XRPUSDT,SHORT,70,0.6134,0.6282,0.5691,LOSS,-1.0
XRPUSDT,SHORT,70,0.6202,0.6346,0.577,LOSS,-1.0
XRPUSDT,SHORT,70,0.6049,0.6156,0.5729,LOSS,-1.0
XRPUSDT,SHORT,70,0.5975,0.6063,0.5711,WIN,3.0
XRPUSDT,SHORT,70,0.5785,0.5917,0.539,WIN,3.0
XRPUSDT,LONG,70,0.6004,0.5925,0.6242,LOSS,-1.0
XRPUSDT,LONG,70,0.6069,0.6018,0.6222,WIN,3.0
XRPUSDT,LONG,70,0.6451,0.6382,0.6659,LOSS,-1.0
XRPUSDT,LONG,70,0.7222,0.7013,0.785,LOSS,-1.0
XRPUSDT,LONG,70,0.758,0.7391,0.8146,LOSS,-1.0
XRPUSDT,LONG,70,0.7314,0.7259,0.7479,LOSS,-1.0
XRPUSDT,LONG,70,0.7277,0.7182,0.7563,WIN,3.0
XRPUSDT,LONG,70,0.8145,0.8088,0.8317,WIN,3.0
XRPUSDT,LONG,70,1.246,1.2211,1.3207,LOSS,-1.0
XRPUSDT,SHORT,70,1.2385,1.2624,1.1668,WIN,3.0
XRPUSDT,SHORT,70,1.1661,1.1929,1.0857,WIN,3.0
XRPUSDT,SHORT,70,1.0891,1.1225,0.9888,LOSS,-1.0
XRPUSDT,SHORT,70,1.1418,1.1656,1.0703,LOSS,-1.0
XRPUSDT,SHORT,70,1.1397,1.1478,1.1154,WIN,3.0
XRPUSDT,SHORT,70,1.1301,1.1489,1.0738,LOSS,-1.0
XRPUSDT,SHORT,70,1.2642,1.2834,1.2067,LOSS,-1.0
XRPUSDT,LONG,70,1.274,1.2683,1.2912,WIN,3.0
XRPUSDT,LONG,70,1.3526,1.3041,1.498,LOSS,-1.0
XRPUSDT,LONG,70,1.0847,1.0619,1.1531,LOSS,-1.0
XRPUSDT,LONG,70,1.115,1.1029,1.1512,LOSS,-1.0
XRPUSDT,SHORT,70,1.095,1.1017,1.075,WIN,3.0
XRPUSDT,SHORT,70,1.0764,1.0803,1.0647,LOSS,-1.0
XRPUSDT,SHORT,70,0.947,0.9652,0.8925,WIN,3.0
XRPUSDT,SHORT,70,0.9375,0.958,0.8759,LOSS,-1.0
XRPUSDT,LONG,70,0.9605,0.9303,1.0512,LOSS,-1.0
XRPUSDT,LONG,70,0.9395,0.9243,0.9851,WIN,3.0
XRPUSDT,LONG,70,1.0437,1.0291,1.0874,LOSS,-1.0
XRPUSDT,LONG,70,1.0574,1.0481,1.0854,WIN,3.0
XRPUSDT,LONG,70,1.0757,1.0589,1.126,LOSS,-1.0
XRPUSDT,LONG,70,1.1751,1.1656,1.2035,LOSS,-1.0
XRPUSDT,SHORT,70,1.0965,1.12,1.026,LOSS,-1.0
XRPUSDT,SHORT,70,1.0964,1.1181,1.0313,LOSS,-1.0
XRPUSDT,LONG,70,1.1272,1.1181,1.1544,WIN,3.0
XRPUSDT,LONG,70,1.1445,1.1255,1.2015,LOSS,-1.0
XRPUSDT,SHORT,70,1.097,1.1077,1.0649,LOSS,-1.0
XRPUSDT,LONG,70,1.0934,1.0842,1.1211,WIN,3.0
XRPUSDT,SHORT,70,1.0851,1.0982,1.0458,LOSS,-1.0
XRPUSDT,LONG,70,1.0894,1.0768,1.1272,LOSS,-1.0
XRPUSDT,SHORT,70,1.0917,1.1085,1.0414,LOSS,-1.0
XRPUSDT,LONG,70,1.2484,1.2395,1.2751,LOSS,-1.0
XRPUSDT,SHORT,70,1.1929,1.2159,1.1239,LOSS,-1.0
XRPUSDT,SHORT,70,1.1898,1.1992,1.1617,LOSS,-1.0
XRPUSDT,SHORT,70,1.1031,1.1156,1.0656,LOSS,-1.0
XRPUSDT,LONG,70,1.0825,1.0781,1.0958,WIN,3.0
XRPUSDT,SHORT,70,1.0791,1.0953,1.0305,WIN,3.0
XRPUSDT,SHORT,70,1.0384,1.0516,0.9987,LOSS,-1.0
XRPUSDT,SHORT,70,0.9569,0.9651,0.9324,WIN,3.0
XRPUSDT,LONG,70,0.9458,0.9403,0.9623,WIN,3.0
XRPUSDT,LONG,70,0.9769,0.9647,1.0135,WIN,3.0
XRPUSDT,LONG,70,0.9979,0.9843,1.0388,LOSS,-1.0
XRPUSDT,SHORT,70,0.9804,0.9962,0.9329,WIN,3.0
XRPUSDT,SHORT,70,0.9752,0.9876,0.938,WIN,3.0
XRPUSDT,SHORT,70,0.7759,0.8012,0.6999,LOSS,-1.0
XRPUSDT,LONG,70,0.8215,0.8129,0.8473,LOSS,-1.0
XRPUSDT,SHORT,70,0.8152,0.829,0.7737,LOSS,-1.0
XRPUSDT,SHORT,70,0.8205,0.8293,0.7941,LOSS,-1.0
XRPUSDT,LONG,70,0.8087,0.7984,0.8396,LOSS,-1.0
XRPUSDT,SHORT,100,0.8095,0.8209,0.7754,LOSS,-1.0
XRPUSDT,SHORT,70,0.799,0.8058,0.7786,WIN,3.0
XRPUSDT,LONG,70,0.8275,0.8162,0.8615,WIN,3.0
XRPUSDT,LONG,70,0.9752,0.9644,1.0077,LOSS,-1.0
XRPUSDT,SHORT,70,0.9193,0.9324,0.8801,LOSS,-1.0
XRPUSDT,LONG,70,0.9257,0.9194,0.9447,WIN,3.0
XRPUSDT,LONG,70,0.846,0.8373,0.872,LOSS,-1.0
XRPUSDT,SHORT,70,0.8286,0.8363,0.8054,WIN,3.0
XRPUSDT,SHORT,70,0.7655,0.7841,0.7098,LOSS,-1.0
XRPUSDT,SHORT,100,0.7467,0.7552,0.7211,WIN,3.0
XRPUSDT,LONG,70,0.7894,0.786,0.7995,LOSS,-1.0
XRPUSDT,SHORT,70,0.7723,0.7847,0.735,LOSS,-1.0
XRPUSDT,LONG,70,0.7777,0.7658,0.8135,LOSS,-1.0
XRPUSDT,SHORT,70,0.7259,0.7427,0.6755,WIN,3.0
XRPUSDT,LONG,70,0.6272,0.6176,0.6561,LOSS,-1.0
XRPUSDT,SHORT,70,0.6032,0.6113,0.5788,LOSS,-1.0
XRPUSDT,LONG,70,0.6184,0.6124,0.6365,LOSS,-1.0
XRPUSDT,LONG,70,0.6199,0.6082,0.6551,LOSS,-1.0
XRPUSDT,SHORT,70,0.6059,0.6094,0.5955,LOSS,-1.0
XRPUSDT,LONG,70,0.6128,0.6059,0.6334,WIN,3.0
XRPUSDT,LONG,70,0.846,0.801,0.9809,LOSS,-1.0
XRPUSDT,SHORT,70,0.8525,0.8715,0.7956,LOSS,-1.0
XRPUSDT,LONG,70,0.8279,0.8131,0.8723,LOSS,-1.0
XRPUSDT,SHORT,70,0.8007,0.8187,0.7466,LOSS,-1.0
XRPUSDT,SHORT,70,0.784,0.7898,0.7667,LOSS,-1.0
XRPUSDT,LONG,100,0.7632,0.7449,0.8181,LOSS,-1.0
XRPUSDT,SHORT,70,0.7381,0.7497,0.7034,WIN,3.0
XRPUSDT,SHORT,70,0.723,0.7314,0.6979,LOSS,-1.0
XRPUSDT,LONG,70,0.7445,0.7336,0.7771,LOSS,-1.0
XRPUSDT,LONG,70,0.7694,0.7595,0.799,LOSS,-1.0
XRPUSDT,LONG,70,0.7859,0.7777,0.8106,LOSS,-1.0
XRPUSDT,SHORT,70,0.8235,0.8339,0.7924,LOSS,-1.0
XRPUSDT,LONG,70,0.8321,0.8242,0.8557,LOSS,-1.0
XRPUSDT,SHORT,70,0.8283,0.8359,0.8054,LOSS,-1.0
XRPUSDT,LONG,70,0.8371,0.8308,0.8561,WIN,3.0
XRPUSDT,LONG,70,0.8785,0.8679,0.9104,LOSS,-1.0
XRPUSDT,SHORT,70,0.8601,0.871,0.8273,LOSS,-1.0
XRPUSDT,SHORT,70,0.816,0.8334,0.7639,LOSS,-1.0
XRPUSDT,SHORT,70,0.8307,0.8396,0.804,LOSS,-1.0
XRPUSDT,SHORT,70,0.8268,0.8348,0.8027,WIN,3.0
XRPUSDT,SHORT,70,0.7565,0.7648,0.7317,LOSS,-1.0
XRPUSDT,LONG,70,0.7149,0.7108,0.7271,WIN,3.0
XRPUSDT,LONG,70,0.7768,0.7671,0.8059,LOSS,-1.0
XRPUSDT,LONG,70,0.777,0.7699,0.7982,LOSS,-1.0
XRPUSDT,SHORT,70,0.7549,0.7648,0.7253,LOSS,-1.0
XRPUSDT,LONG,70,0.773,0.7605,0.8106,LOSS,-1.0
XRPUSDT,SHORT,70,0.6495,0.6547,0.6338,LOSS,-1.0
XRPUSDT,LONG,70,0.6154,0.6092,0.6341,LOSS,-1.0
XRPUSDT,SHORT,70,0.6107,0.621,0.5798,LOSS,-1.0
XRPUSDT,SHORT,70,0.5954,0.6023,0.5748,WIN,3.0
XRPUSDT,LONG,70,0.4321,0.4179,0.4748,LOSS,-1.0
XRPUSDT,SHORT,70,0.423,0.429,0.405,LOSS,-1.0
XRPUSDT,SHORT,70,0.4104,0.4165,0.3922,LOSS,-1.0
XRPUSDT,SHORT,70,0.396,0.4018,0.3787,WIN,3.0
XRPUSDT,LONG,70,0.4001,0.3951,0.4152,WIN,3.0
XRPUSDT,LONG,70,0.4206,0.4156,0.4357,LOSS,-1.0
XRPUSDT,SHORT,70,0.3962,0.4032,0.3751,LOSS,-1.0
XRPUSDT,LONG,70,0.4006,0.396,0.4145,LOSS,-1.0
XRPUSDT,SHORT,70,0.3061,0.3153,0.2786,LOSS,-1.0
XRPUSDT,LONG,70,0.3266,0.3177,0.3532,LOSS,-1.0
XRPUSDT,LONG,70,0.3264,0.3184,0.3503,WIN,3.0
XRPUSDT,LONG,70,0.3602,0.3503,0.3898,LOSS,-1.0
XRPUSDT,LONG,70,0.3666,0.3599,0.3867,LOSS,-1.0
XRPUSDT,SHORT,70,0.3495,0.3561,0.3296,WIN,3.0
XRPUSDT,SHORT,70,0.3234,0.3322,0.2969,LOSS,-1.0
XRPUSDT,SHORT,70,0.3121,0.3179,0.2946,LOSS,-1.0
XRPUSDT,LONG,70,0.3171,0.3147,0.3244,LOSS,-1.0
XRPUSDT,LONG,70,0.3221,0.3186,0.3327,LOSS,-1.0
XRPUSDT,LONG,70,0.3236,0.3207,0.3323,WIN,3.0
XRPUSDT,LONG,70,0.3413,0.3391,0.348,LOSS,-1.0
XRPUSDT,SHORT,70,0.3128,0.3167,0.3011,LOSS,-1.0
XRPUSDT,SHORT,70,0.3126,0.3174,0.2982,LOSS,-1.0
XRPUSDT,LONG,70,0.3635,0.3607,0.3719,LOSS,-1.0
XRPUSDT,LONG,70,0.3739,0.3673,0.3938,LOSS,-1.0
XRPUSDT,SHORT,70,0.3597,0.3659,0.3411,LOSS,-1.0
XRPUSDT,LONG,70,0.3639,0.361,0.3725,LOSS,-1.0
XRPUSDT,SHORT,70,0.3471,0.3502,0.3377,WIN,3.0
XRPUSDT,LONG,70,0.3735,0.3656,0.3972,LOSS,-1.0
XRPUSDT,LONG,100,0.3745,0.3675,0.3955,WIN,3.0
XRPUSDT,LONG,70,0.3854,0.3823,0.3946,WIN,3.0
XRPUSDT,SHORT,70,0.3711,0.374,0.3624,LOSS,-1.0
XRPUSDT,LONG,70,0.3731,0.3693,0.3844,LOSS,-1.0
XRPUSDT,LONG,70,0.374,0.3731,0.3766,LOSS,-1.0
XRPUSDT,LONG,70,0.3786,0.372,0.3985,LOSS,-1.0
XRPUSDT,LONG,70,0.3796,0.378,0.3845,WIN,3.0
XRPUSDT,SHORT,70,0.3717,0.3755,0.3602,LOSS,-1.0
XRPUSDT,LONG,70,0.3788,0.3731,0.396,LOSS,-1.0
XRPUSDT,SHORT,70,0.339,0.3439,0.3243,LOSS,-1.0
XRPUSDT,SHORT,70,0.3413,0.3427,0.337,WIN,3.0
XRPUSDT,LONG,70,0.3457,0.3412,0.3593,LOSS,-1.0
XRPUSDT,LONG,70,0.3454,0.3412,0.3581,WIN,3.0
XRPUSDT,SHORT,70,0.3363,0.3382,0.3305,WIN,3.0
XRPUSDT,SHORT,70,0.3353,0.3379,0.3274,WIN,3.0
XRPUSDT,LONG,70,0.3322,0.3288,0.3424,LOSS,-1.0
XRPUSDT,LONG,70,0.3305,0.3263,0.3432,LOSS,-1.0
XRPUSDT,LONG,70,0.3312,0.3269,0.3441,LOSS,-1.0
XRPUSDT,LONG,70,0.33,0.3246,0.3461,LOSS,-1.0
XRPUSDT,LONG,70,0.3318,0.3295,0.3386,LOSS,-1.0
XRPUSDT,LONG,70,0.3343,0.3307,0.3451,LOSS,-1.0
XRPUSDT,SHORT,70,0.3233,0.3245,0.3196,LOSS,-1.0
XRPUSDT,LONG,70,0.3313,0.3297,0.3361,LOSS,-1.0
XRPUSDT,LONG,70,0.3557,0.3527,0.3647,LOSS,-1.0
XRPUSDT,SHORT,70,0.352,0.3592,0.3303,LOSS,-1.0
XRPUSDT,SHORT,70,0.3537,0.3608,0.3325,WIN,3.0
XRPUSDT,SHORT,70,0.337,0.3404,0.3268,LOSS,-1.0
XRPUSDT,SHORT,70,0.3379,0.3426,0.3238,LOSS,-1.0
XRPUSDT,SHORT,70,0.3276,0.3318,0.3151,LOSS,-1.0
XRPUSDT,LONG,70,0.3773,0.3724,0.3921,LOSS,-1.0
XRPUSDT,LONG,70,0.3808,0.373,0.4043,WIN,3.0
XRPUSDT,LONG,70,0.4073,0.3991,0.4318,LOSS,-1.0
XRPUSDT,LONG,70,0.493,0.4835,0.5216,LOSS,-1.0
XRPUSDT,SHORT,70,0.4762,0.4846,0.4511,LOSS,-1.0
XRPUSDT,LONG,70,0.4741,0.4693,0.4884,LOSS,-1.0
XRPUSDT,LONG,70,0.4801,0.4718,0.5051,WIN,3.0
XRPUSDT,LONG,70,0.4996,0.4925,0.521,LOSS,-1.0
XRPUSDT,SHORT,70,0.4886,0.4961,0.4662,LOSS,-1.0
XRPUSDT,SHORT,70,0.4892,0.4931,0.4776,LOSS,-1.0
XRPUSDT,SHORT,70,0.4818,0.4875,0.4646,WIN,3.0
XRPUSDT,SHORT,70,0.4571,0.4611,0.445,LOSS,-1.0
XRPUSDT,LONG,70,0.4604,0.4547,0.4774,LOSS,-1.0
XRPUSDT,LONG,70,0.4636,0.4589,0.4778,LOSS,-1.0
XRPUSDT,LONG,70,0.4637,0.457,0.4839,LOSS,-1.0
XRPUSDT,LONG,70,0.4733,0.4675,0.4908,LOSS,-1.0
XRPUSDT,SHORT,70,0.4558,0.4622,0.4367,LOSS,-1.0
XRPUSDT,LONG,70,0.493,0.484,0.5201,LOSS,-1.0
XRPUSDT,SHORT,70,0.3662,0.3789,0.3282,LOSS,-1.0
XRPUSDT,SHORT,70,0.375,0.3822,0.3535,LOSS,-1.0
XRPUSDT,LONG,70,0.3792,0.3762,0.3882,LOSS,-1.0
XRPUSDT,LONG,70,0.4039,0.3989,0.419,LOSS,-1.0
XRPUSDT,SHORT,70,0.3795,0.3836,0.3672,LOSS,-1.0
XRPUSDT,LONG,70,0.3996,0.3957,0.4113,LOSS,-1.0
XRPUSDT,SHORT,70,0.3899,0.3931,0.3802,LOSS,-1.0
XRPUSDT,SHORT,70,0.3861,0.3894,0.3761,LOSS,-1.0
XRPUSDT,LONG,70,0.3859,0.3811,0.4003,LOSS,-1.0
XRPUSDT,SHORT,70,0.3865,0.3889,0.3793,WIN,3.0
XRPUSDT,LONG,70,0.3869,0.3846,0.3939,WIN,3.0
XRPUSDT,LONG,70,0.3929,0.3901,0.4012,LOSS,-1.0
XRPUSDT,SHORT,70,0.3816,0.3829,0.3776,WIN,3.0
XRPUSDT,SHORT,70,0.3512,0.3545,0.3414,WIN,3.0
XRPUSDT,SHORT,70,0.3439,0.3447,0.3414,LOSS,-1.0
XRPUSDT,LONG,70,0.3516,0.3505,0.355,LOSS,-1.0
XRPUSDT,LONG,70,0.3666,0.3645,0.3728,LOSS,-1.0
XRPUSDT,SHORT,70,0.3407,0.3456,0.3261,WIN,3.0
XRPUSDT,SHORT,70,0.3387,0.3394,0.3365,LOSS,-1.0
XRPUSDT,LONG,70,0.3476,0.3461,0.352,LOSS,-1.0
XRPUSDT,SHORT,70,0.3364,0.3407,0.3236,LOSS,-1.0
XRPUSDT,LONG,70,0.3434,0.34,0.3537,LOSS,-1.0
XRPUSDT,SHORT,70,0.3403,0.3412,0.3376,LOSS,-1.0
XRPUSDT,LONG,70,0.3753,0.369,0.3943,LOSS,-1.0
XRPUSDT,SHORT,70,0.3709,0.3755,0.3571,LOSS,-1.0
XRPUSDT,SHORT,70,0.3858,0.3905,0.3717,LOSS,-1.0
XRPUSDT,LONG,70,0.39,0.3847,0.4058,LOSS,-1.0
XRPUSDT,LONG,70,0.405,0.398,0.4261,LOSS,-1.0
XRPUSDT,LONG,70,0.414,0.4081,0.4316,LOSS,-1.0
XRPUSDT,SHORT,70,0.4067,0.4105,0.3953,LOSS,-1.0
XRPUSDT,LONG,70,0.4121,0.4079,0.4247,LOSS,-1.0
XRPUSDT,LONG,70,0.4125,0.4105,0.4185,LOSS,-1.0
XRPUSDT,SHORT,70,0.3986,0.4029,0.3856,LOSS,-1.0
XRPUSDT,LONG,70,0.4134,0.4088,0.4271,LOSS,-1.0
XRPUSDT,LONG,70,0.4113,0.4088,0.4188,LOSS,-1.0
XRPUSDT,SHORT,70,0.3986,0.4043,0.3815,LOSS,-1.0
XRPUSDT,SHORT,70,0.3963,0.4011,0.3818,LOSS,-1.0
XRPUSDT,LONG,70,0.401,0.3906,0.4322,LOSS,-1.0
XRPUSDT,LONG,70,0.3976,0.393,0.4115,LOSS,-1.0
XRPUSDT,SHORT,70,0.3811,0.3836,0.3735,LOSS,-1.0
XRPUSDT,SHORT,70,0.3703,0.372,0.3651,WIN,3.0
XRPUSDT,LONG,70,0.3995,0.3935,0.4175,LOSS,-1.0
XRPUSDT,SHORT,70,0.3921,0.3964,0.3792,LOSS,-1.0
XRPUSDT,SHORT,70,0.3908,0.3921,0.3869,LOSS,-1.0
XRPUSDT,SHORT,70,0.3908,0.3935,0.3827,LOSS,-1.0
XRPUSDT,LONG,70,0.3948,0.3914,0.4051,LOSS,-1.0
XRPUSDT,SHORT,70,0.388,0.3921,0.3757,WIN,3.0
XRPUSDT,SHORT,70,0.3779,0.3802,0.3709,WIN,3.0
XRPUSDT,LONG,70,0.3779,0.3708,0.3993,LOSS,-1.0
XRPUSDT,SHORT,70,0.3777,0.3791,0.3736,LOSS,-1.0
XRPUSDT,LONG,70,0.376,0.3738,0.3825,LOSS,-1.0
XRPUSDT,SHORT,70,0.3718,0.3736,0.3663,WIN,3.0
XRPUSDT,LONG,70,0.3697,0.3667,0.3787,WIN,3.0
XRPUSDT,SHORT,70,0.3712,0.3737,0.3637,WIN,3.0
XRPUSDT,SHORT,70,0.3604,0.3629,0.353,LOSS,-1.0
XRPUSDT,LONG,70,0.3681,0.3644,0.3791,WIN,3.0
XRPUSDT,LONG,70,0.372,0.3672,0.3865,LOSS,-1.0
XRPUSDT,LONG,70,0.3671,0.3654,0.3722,WIN,3.0
XRPUSDT,LONG,70,0.3769,0.3709,0.395,LOSS,-1.0
XRPUSDT,LONG,70,0.3793,0.3748,0.3929,WIN,3.0
XRPUSDT,SHORT,70,0.3813,0.3842,0.3726,WIN,3.0
XRPUSDT,LONG,70,0.4577,0.4446,0.4971,WIN,3.0
XRPUSDT,LONG,70,0.5451,0.5312,0.5868,LOSS,-1.0
XRPUSDT,SHORT,70,0.5068,0.5153,0.4814,LOSS,-1.0
XRPUSDT,SHORT,70,0.511,0.5186,0.4881,WIN,3.0
XRPUSDT,SHORT,70,0.4986,0.5031,0.4851,LOSS,-1.0
XRPUSDT,SHORT,100,0.5003,0.5036,0.4905,LOSS,-1.0
XRPUSDT,SHORT,70,0.5019,0.5071,0.4864,LOSS,-1.0
XRPUSDT,SHORT,70,0.5016,0.5065,0.4868,LOSS,-1.0
XRPUSDT,LONG,70,0.5183,0.5116,0.5384,LOSS,-1.0
XRPUSDT,SHORT,70,0.5193,0.5221,0.511,LOSS,-1.0
XRPUSDT,LONG,70,0.5215,0.5149,0.5413,LOSS,-1.0
XRPUSDT,SHORT,70,0.4937,0.4979,0.4812,WIN,3.0
XRPUSDT,LONG,70,0.4751,0.4638,0.509,LOSS,-1.0
XRPUSDT,LONG,70,0.4674,0.4648,0.4753,WIN,3.0
XRPUSDT,SHORT,70,0.46,0.4661,0.4417,LOSS,-1.0
XRPUSDT,LONG,70,0.4717,0.465,0.4919,LOSS,-1.0
XRPUSDT,LONG,70,0.4752,0.4737,0.4796,LOSS,-1.0
XRPUSDT,SHORT,70,0.4638,0.469,0.4482,LOSS,-1.0
XRPUSDT,LONG,70,0.4613,0.4575,0.4728,LOSS,-1.0
XRPUSDT,LONG,70,0.4609,0.4596,0.4647,LOSS,-1.0
XRPUSDT,SHORT,70,0.4581,0.459,0.4555,LOSS,-1.0
XRPUSDT,SHORT,70,0.4244,0.4311,0.4044,LOSS,-1.0
XRPUSDT,SHORT,70,0.4263,0.431,0.4122,WIN,3.0
XRPUSDT,LONG,70,0.4256,0.4211,0.4392,LOSS,-1.0
XRPUSDT,LONG,70,0.4279,0.424,0.4397,LOSS,-1.0
XRPUSDT,LONG,70,0.4463,0.4399,0.4654,LOSS,-1.0
XRPUSDT,LONG,70,0.4655,0.4553,0.4962,LOSS,-1.0
XRPUSDT,LONG,70,0.467,0.4635,0.4776,LOSS,-1.0
XRPUSDT,LONG,70,0.467,0.4646,0.4742,LOSS,-1.0
XRPUSDT,LONG,70,0.4619,0.4561,0.4792,LOSS,-1.0
XRPUSDT,SHORT,70,0.4598,0.465,0.4442,LOSS,-1.0
XRPUSDT,SHORT,70,0.4512,0.4556,0.4381,LOSS,-1.0
XRPUSDT,LONG,70,0.4785,0.4752,0.4884,WIN,3.0
XRPUSDT,LONG,70,0.52,0.5157,0.5329,LOSS,-1.0
XRPUSDT,LONG,70,0.5228,0.5186,0.5355,LOSS,-1.0
XRPUSDT,LONG,70,0.5182,0.5098,0.5435,WIN,3.0
XRPUSDT,SHORT,70,0.4771,0.484,0.4564,WIN,3.0
XRPUSDT,LONG,70,0.4875,0.4855,0.4936,LOSS,-1.0
XRPUSDT,LONG,70,0.4879,0.486,0.4935,WIN,3.0
XRPUSDT,SHORT,70,0.4966,0.5051,0.4712,LOSS,-1.0
